date,holiday,locale,transferred,sales,onpromotion,transactions
2014-12-23,Additional,National,False,1064977.9730725,3365.0,4768929.0
2014-12-24,Additional,National,False,965982.871715,5828.0,5166018.0
2014-12-26,Additional,National,False,872098.456795,5714.0,3589080.0
2014-12-26,Bridge,National,False,872098.456795,5714.0,3589080.0
2014-12-27,Not Holiday,Not Holiday,False,740596.158932,1747.0,3265548.0
2014-12-28,Not Holiday,Not Holiday,False,716329.635071,1859.0,2867370.0
2014-12-29,Not Holiday,Not Holiday,False,773998.401175,1783.0,3311979.0
2014-12-30,Not Holiday,Not Holiday,False,912970.533204,3494.0,3864300.0
2014-12-31,Additional,National,False,844380.469674,5648.0,4189416.0
2015-01-01,Holiday,National,False,12773.61698,12.0,72666.0
2015-01-02,Bridge,National,False,657763.391981,4949.0,3194697.0
2015-01-03,Not Holiday,Not Holiday,False,648880.686926,1306.0,3177504.0
2015-01-04,Not Holiday,Not Holiday,False,730923.776022,1295.0,3118368.0
2015-01-05,Not Holiday,Not Holiday,False,569267.29796,1148.0,2933040.0
2015-01-06,Not Holiday,Not Holiday,False,477886.741053,1042.0,2725173.0
2015-01-07,Not Holiday,Not Holiday,False,494160.850117,1291.0,2765532.0
2015-01-08,Not Holiday,Not Holiday,False,417482.689131,3063.0,2556642.0
2015-01-09,Not Holiday,Not Holiday,False,439381.226073,4761.0,2619507.0
2015-01-10,Work Day,National,False,569956.90801,954.0,3059661.0
2015-01-11,Not Holiday,Not Holiday,False,694860.9511,1058.0,3124407.0
2015-01-12,Not Holiday,Not Holiday,False,442845.544014,1043.0,2625381.0
2015-01-13,Not Holiday,Not Holiday,False,393799.993059,1213.0,2502918.0
2015-01-14,Not Holiday,Not Holiday,False,400923.97107,1586.0,2541099.0
2015-01-15,Not Holiday,Not Holiday,False,371146.144942,2608.0,2440317.0
2015-01-16,Not Holiday,Not Holiday,False,423599.9357975,4510.0,2512389.0
2015-01-17,Not Holiday,Not Holiday,False,621865.434007,712.0,3178923.0
2015-01-18,Not Holiday,Not Holiday,False,678277.030991,577.0,3040587.0
2015-01-19,Not Holiday,Not Holiday,False,448217.896919,588.0,2573373.0
2015-01-20,Not Holiday,Not Holiday,False,405308.77722,569.0,2501730.0
2015-01-21,Not Holiday,Not Holiday,False,413202.592067,697.0,2551428.0
2015-01-22,Not Holiday,Not Holiday,False,364862.5390355,2598.0,2413950.0
2015-01-23,Not Holiday,Not Holiday,False,416937.181925,4475.0,2510838.0
2015-01-24,Not Holiday,Not Holiday,False,588849.871003,632.0,3111636.0
2015-01-25,Not Holiday,Not Holiday,False,631623.951015,616.0,2950794.0
2015-01-26,Not Holiday,Not Holiday,False,410009.617966,540.0,2459622.0
2015-01-27,Not Holiday,Not Holiday,False,360009.850046,560.0,2343594.0
2015-01-28,Not Holiday,Not Holiday,False,376935.916035,639.0,2412564.0
2015-01-29,Not Holiday,Not Holiday,False,343062.160973,2696.0,2310000.0
2015-01-30,Not Holiday,Not Holiday,False,435899.6719165,4647.0,2623203.0
2015-01-31,Not Holiday,Not Holiday,False,656205.841844,763.0,3187404.0
2015-02-01,Not Holiday,Not Holiday,False,815294.475951,727.0,3246012.0
2015-02-02,Not Holiday,Not Holiday,False,538301.886974,653.0,2775861.0
2015-02-03,Not Holiday,Not Holiday,False,475249.842928,583.0,2652771.0
2015-02-04,Not Holiday,Not Holiday,False,451923.147059,687.0,2658645.0
2015-02-05,Not Holiday,Not Holiday,False,407491.967944,2640.0,2577828.0
2015-02-06,Not Holiday,Not Holiday,False,437147.54517,4645.0,2615547.0
2015-02-07,Not Holiday,Not Holiday,False,599911.594879,721.0,3134703.0
2015-02-08,Not Holiday,Not Holiday,False,622994.231951,690.0,2915880.0
2015-02-09,Not Holiday,Not Holiday,False,458002.152043,722.0,2639967.0
2015-02-10,Not Holiday,Not Holiday,False,400825.9849177,694.0,2540439.0
2015-02-11,Not Holiday,Not Holiday,False,400115.3330245,766.0,2577894.0
2015-02-12,Not Holiday,Not Holiday,False,384963.142969,2613.0,2578521.0
2015-02-13,Not Holiday,Not Holiday,False,493265.468013,4536.0,3158364.0
2015-02-14,Not Holiday,Not Holiday,False,562855.068099,697.0,3491994.0
2015-02-15,Not Holiday,Not Holiday,False,434886.671834,576.0,2557896.0
2015-02-16,Holiday,National,False,420740.903983,574.0,2489487.0
2015-02-17,Holiday,National,False,483088.13409300003,609.0,2628219.0
2015-02-18,Not Holiday,Not Holiday,False,497499.057967,670.0,2837736.0
2015-02-19,Not Holiday,Not Holiday,False,436360.905914,2616.0,2588718.0
2015-02-20,Not Holiday,Not Holiday,False,483681.015026,4387.0,2795958.0
2015-02-21,Not Holiday,Not Holiday,False,572753.075038,443.0,3059694.0
2015-02-22,Not Holiday,Not Holiday,False,691339.067796,573.0,3137442.0
2015-02-23,Not Holiday,Not Holiday,False,443349.890841,425.0,2519715.0
2015-02-24,Not Holiday,Not Holiday,False,407890.277971,411.0,2510145.0
2015-02-25,Not Holiday,Not Holiday,False,395774.954032,476.0,2483349.0
2015-02-26,Not Holiday,Not Holiday,False,354938.226975,2631.0,2369301.0
2015-02-27,Not Holiday,Not Holiday,False,436488.424914,4475.0,2653035.0
2015-02-28,Not Holiday,Not Holiday,False,635263.400075,504.0,3222351.0
2015-03-01,Not Holiday,Not Holiday,False,820434.978924,617.0,3329205.0
2015-03-02,Holiday,Local,False,546037.787999,464.0,2793417.0
2015-03-03,Not Holiday,Not Holiday,False,492365.24083,571.0,2742300.0
2015-03-04,Not Holiday,Not Holiday,False,483330.548167,608.0,2778567.0
2015-03-05,Not Holiday,Not Holiday,False,428599.809059,2679.0,2608320.0
2015-03-06,Not Holiday,Not Holiday,False,463723.974873,4451.0,2723886.0
2015-03-07,Not Holiday,Not Holiday,False,657377.210913,660.0,3383028.0
2015-03-08,Not Holiday,Not Holiday,False,659563.411966,538.0,3159354.0
2015-03-09,Not Holiday,Not Holiday,False,480371.950086,557.0,2744709.0
2015-03-10,Not Holiday,Not Holiday,False,457881.7640763,567.0,2736426.0
2015-03-11,Not Holiday,Not Holiday,False,425617.727075,572.0,2640792.0
2015-03-12,Not Holiday,Not Holiday,False,382588.6690535,2664.0,2489190.0
2015-03-13,Not Holiday,Not Holiday,False,434805.995204,4501.0,2646600.0
2015-03-14,Not Holiday,Not Holiday,False,616609.760896,649.0,3249444.0
2015-03-15,Not Holiday,Not Holiday,False,662700.871933,636.0,3073059.0
2015-03-16,Not Holiday,Not Holiday,False,466598.425914,597.0,2687190.0
2015-03-17,Not Holiday,Not Holiday,False,415359.51603,581.0,2563737.0
2015-03-18,Not Holiday,Not Holiday,False,398629.999994,600.0,2496780.0
2015-03-19,Not Holiday,Not Holiday,False,373324.3829895,2698.0,2455662.0
2015-03-20,Not Holiday,Not Holiday,False,467687.945081,4477.0,2764641.0
2015-03-21,Not Holiday,Not Holiday,False,624099.228222,597.0,3274689.0
2015-03-22,Not Holiday,Not Holiday,False,646466.401887,666.0,3095202.0
2015-03-23,Not Holiday,Not Holiday,False,462664.2370045,543.0,2659998.0
2015-03-24,Not Holiday,Not Holiday,False,407369.722015,445.0,2550669.0
2015-03-25,Not Holiday,Not Holiday,False,408258.189916,579.0,2568786.0
2015-03-26,Not Holiday,Not Holiday,False,367006.957001,2769.0,2428800.0
2015-03-27,Not Holiday,Not Holiday,False,436906.608975,4596.0,2671383.0
2015-03-28,Not Holiday,Not Holiday,False,589854.7040575,587.0,3104112.0
2015-03-29,Not Holiday,Not Holiday,False,641213.770163,669.0,3006432.0
2015-03-30,Not Holiday,Not Holiday,False,437878.834978,632.0,2551494.0
2015-03-31,Not Holiday,Not Holiday,False,443278.893073,590.0,2663628.0
2015-04-01,Holiday,Regional,False,557223.161038,777.0,2964192.0
2015-04-02,Not Holiday,Not Holiday,False,524588.902022,2854.0,3002439.0
2015-04-03,Holiday,National,False,510296.785948,4598.0,2836218.0
2015-04-04,Not Holiday,Not Holiday,False,653894.195903,712.0,3293829.0
2015-04-05,Not Holiday,Not Holiday,False,659669.577136,707.0,3008973.0
2015-04-06,Not Holiday,Not Holiday,False,519734.816963,578.0,2820477.0
2015-04-07,Not Holiday,Not Holiday,False,464788.21798,631.0,2698707.0
2015-04-08,Not Holiday,Not Holiday,False,461140.213006,753.0,2681646.0
2015-04-09,Not Holiday,Not Holiday,False,398718.315935,2883.0,2523213.0
2015-04-10,Not Holiday,Not Holiday,False,445869.298012,4725.0,2689830.0
2015-04-11,Not Holiday,Not Holiday,False,610603.017074,736.0,3212121.0
2015-04-12,Holiday,Local,False,659939.024086,715.0,3157374.0
2015-04-13,Not Holiday,Not Holiday,False,453724.756048,643.0,2709828.0
2015-04-14,Holiday,Local,False,403623.396979,666.0,2483052.0
2015-04-15,Not Holiday,Not Holiday,False,438106.287965,739.0,2648745.0
2015-04-16,Not Holiday,Not Holiday,False,418643.193957,3374.0,2562021.0
2015-04-17,Not Holiday,Not Holiday,False,456303.236748,5102.0,2663958.0
2015-04-18,Not Holiday,Not Holiday,False,629155.66071,1195.0,3277032.0
2015-04-19,Not Holiday,Not Holiday,False,684544.950159,1249.0,3128070.0
2015-04-20,Not Holiday,Not Holiday,False,481694.770966,1146.0,2726295.0
2015-04-21,Holiday,Local,False,426018.313035,1090.0,2580171.0
2015-04-22,Not Holiday,Not Holiday,False,421108.210059,1250.0,2591457.0
2015-04-23,Not Holiday,Not Holiday,False,392147.042002,3300.0,2484537.0
2015-04-24,Not Holiday,Not Holiday,False,437625.507963,5216.0,2616933.0
2015-04-25,Not Holiday,Not Holiday,False,588781.512939,1185.0,3153876.0
2015-04-26,Not Holiday,Not Holiday,False,625901.000988,1169.0,2995872.0
2015-04-27,Not Holiday,Not Holiday,False,425049.148087,1046.0,2557038.0
2015-04-28,Not Holiday,Not Holiday,False,374839.1850745,1057.0,2409429.0
2015-04-29,Not Holiday,Not Holiday,False,398724.330055,1012.0,2497770.0
2015-04-30,Not Holiday,Not Holiday,False,432612.141938,3267.0,2625612.0
2015-05-01,Holiday,National,False,674509.400095,5555.0,3120711.0
2015-05-02,Not Holiday,Not Holiday,False,711052.273896,1343.0,3323628.0
2015-05-03,Not Holiday,Not Holiday,False,742887.785029,1381.0,3122394.0
2015-05-04,Not Holiday,Not Holiday,False,556245.147953,1282.0,2778534.0
2015-05-05,Not Holiday,Not Holiday,False,509493.227021,1240.0,2730057.0
2015-05-06,Not Holiday,Not Holiday,False,504999.550962,1340.0,2751870.0
2015-05-07,Not Holiday,Not Holiday,False,444082.309939,3372.0,2654421.0
2015-05-08,Not Holiday,Not Holiday,False,481304.22297,5130.0,2834436.0
2015-05-09,Additional,National,False,706705.4400759999,1156.0,3815328.0
2015-05-10,Event,National,False,558062.273048,1024.0,3163677.0
2015-05-11,Not Holiday,Not Holiday,False,524864.051063,1055.0,2686662.0
2015-05-12,Holiday,Local,False,452162.874045,1014.0,2554431.0
2015-05-13,Not Holiday,Not Holiday,False,446915.639008,1172.0,2493315.0
2015-05-14,Not Holiday,Not Holiday,False,395609.666087,3153.0,2377419.0
2015-05-15,Not Holiday,Not Holiday,False,483535.538107,5076.0,2643531.0
2015-05-16,Not Holiday,Not Holiday,False,709798.552994,1196.0,3270795.0
2015-05-17,Not Holiday,Not Holiday,False,798186.132143,1060.0,3218193.0
2015-05-18,Not Holiday,Not Holiday,False,496595.01098,968.0,2653134.0
2015-05-19,Not Holiday,Not Holiday,False,446375.4880335,999.0,2533839.0
2015-05-20,Not Holiday,Not Holiday,False,466238.630977,1232.0,2599707.0
2015-05-21,Not Holiday,Not Holiday,False,417006.136035,3115.0,2442957.0
2015-05-22,Not Holiday,Not Holiday,False,458727.917031,4923.0,2584131.0
2015-05-23,Not Holiday,Not Holiday,False,658882.9229615,970.0,3146583.0
2015-05-24,Holiday,National,False,738068.426823,1012.0,3095928.0
2015-05-25,Not Holiday,Not Holiday,False,534802.790004,941.0,2572548.0
2015-05-26,Not Holiday,Not Holiday,False,463132.406006,887.0,2445201.0
2015-05-27,Not Holiday,Not Holiday,False,481804.96096,1007.0,2513412.0
2015-05-28,Not Holiday,Not Holiday,False,428506.881011,3183.0,2414643.0
2015-05-29,Not Holiday,Not Holiday,False,560519.530038,5079.0,2741673.0
2015-05-30,Not Holiday,Not Holiday,False,855728.291973,992.0,3390024.0
2015-05-31,Not Holiday,Not Holiday,False,1023564.76704,1025.0,3565881.0
2015-06-01,Not Holiday,Not Holiday,False,812081.2027655,1388.0,3027156.0
2015-06-02,Not Holiday,Not Holiday,False,753430.6418917,3643.0,2797080.0
2015-06-03,Not Holiday,Not Holiday,False,747929.452075,5581.0,2736228.0
2015-06-04,Not Holiday,Not Holiday,False,608994.6461083,3401.0,2626404.0
2015-06-05,Not Holiday,Not Holiday,False,657675.126037,5144.0,2761143.0
2015-06-06,Not Holiday,Not Holiday,False,904437.271141,1066.0,3286272.0
2015-06-07,Not Holiday,Not Holiday,False,1070695.9178497,1068.0,3258090.0
2015-06-08,Not Holiday,Not Holiday,False,696952.81204,949.0,2676498.0
2015-06-09,Not Holiday,Not Holiday,False,623725.1071692,3216.0,2587233.0
2015-06-10,Not Holiday,Not Holiday,False,641435.3719983,5373.0,2566575.0
2015-06-11,Not Holiday,Not Holiday,False,510019.1489275,1369.0,2432859.0
2015-06-12,Not Holiday,Not Holiday,False,606616.000975,6500.0,2617956.0
2015-06-13,Not Holiday,Not Holiday,False,840727.775905,1564.0,3154239.0
2015-06-14,Not Holiday,Not Holiday,False,967745.7218685,2239.0,3083916.0
2015-06-15,Not Holiday,Not Holiday,False,666557.1317587,1495.0,2620959.0
2015-06-16,Not Holiday,Not Holiday,False,672637.824072,3629.0,2671284.0
2015-06-17,Not Holiday,Not Holiday,False,677171.157112,8606.0,2649009.0
2015-06-18,Not Holiday,Not Holiday,False,556155.0391433,1775.0,2537766.0
2015-06-19,Not Holiday,Not Holiday,False,659233.5706609,6748.0,2762595.0
2015-06-20,Not Holiday,Not Holiday,False,936951.654373,1586.0,3575946.0
2015-06-21,Not Holiday,Not Holiday,False,790568.421132,2389.0,3038541.0
2015-06-22,Not Holiday,Not Holiday,False,701208.22895,1617.0,2697915.0
2015-06-23,Holiday,Local,False,640322.326029,3756.0,2602314.0
2015-06-24,Not Holiday,Not Holiday,False,643411.714061,9265.0,2474307.0
2015-06-25,Holiday,Local,False,1037401.9117946,2308.0,4795626.0
2015-06-25,Holiday,Regional,False,518700.9558973,1154.0,2397813.0
2015-06-26,Not Holiday,Not Holiday,False,593299.460788,6213.0,2579445.0
2015-06-27,Not Holiday,Not Holiday,False,831492.4641955,1166.0,3037716.0
2015-06-28,Not Holiday,Not Holiday,False,976563.5890657,1994.0,3074610.0
2015-06-29,Not Holiday,Not Holiday,False,639072.192193,1006.0,2539218.0
2015-06-30,Not Holiday,Not Holiday,False,669548.425059,2927.0,2648712.0
2015-07-01,Not Holiday,Not Holiday,False,885953.200992,8448.0,2940861.0
2015-07-02,Not Holiday,Not Holiday,False,705642.2820965,1306.0,2767446.0
2015-07-03,Holiday,Local,False,1545546.78784,12968.0,5814666.0
2015-07-04,Not Holiday,Not Holiday,False,1018541.84294,1252.0,3369828.0
2015-07-05,Not Holiday,Not Holiday,False,982427.6819,2065.0,3110184.0
2015-07-06,Not Holiday,Not Holiday,False,754949.70914,1033.0,2842851.0
2015-07-07,Not Holiday,Not Holiday,False,654821.0515315,2971.0,2531628.0
2015-07-08,Not Holiday,Not Holiday,False,732992.130029,8236.0,2775828.0
2015-07-09,Not Holiday,Not Holiday,False,605032.4963965,1214.0,2613501.0
2015-07-10,Not Holiday,Not Holiday,False,643986.381178,6406.0,2697189.0
2015-07-11,Not Holiday,Not Holiday,False,794984.703157,1137.0,3031413.0
2015-07-12,Not Holiday,Not Holiday,False,898731.936734,1942.0,2970132.0
2015-07-13,Not Holiday,Not Holiday,False,647967.077874,1009.0,2642673.0
2015-07-14,Not Holiday,Not Holiday,False,601452.258023,2851.0,2534334.0
2015-07-15,Not Holiday,Not Holiday,False,664505.1001790001,8255.0,2646699.0
2015-07-16,Not Holiday,Not Holiday,False,584042.727022,1225.0,2556939.0
2015-07-17,Not Holiday,Not Holiday,False,653452.17114,6503.0,2719200.0
2015-07-18,Not Holiday,Not Holiday,False,826353.336031,1126.0,3084279.0
2015-07-19,Not Holiday,Not Holiday,False,894707.299378,1938.0,2954919.0
2015-07-20,Not Holiday,Not Holiday,False,685961.243972,1357.0,2723886.0
2015-07-21,Not Holiday,Not Holiday,False,607836.498977,3157.0,2584428.0
2015-07-22,Not Holiday,Not Holiday,False,631385.408886,8415.0,2572977.0
2015-07-23,Holiday,Local,False,541511.421067,1482.0,2466552.0
2015-07-24,Holiday,Local,False,635244.2449785,6714.0,2764872.0
2015-07-25,Holiday,Local,False,797427.520942,1529.0,3065898.0
2015-07-26,Not Holiday,Not Holiday,False,875032.0362592,2383.0,2974884.0
2015-07-27,Not Holiday,Not Holiday,False,652999.1942961001,1466.0,2647920.0
2015-07-28,Not Holiday,Not Holiday,False,594977.6665523,3408.0,2547369.0
2015-07-29,Not Holiday,Not Holiday,False,625449.98155,8747.0,2597892.0
2015-07-30,Not Holiday,Not Holiday,False,543393.592625,1662.0,2479026.0
2015-07-31,Not Holiday,Not Holiday,False,695083.4489723,7021.0,2834931.0
2015-08-01,Not Holiday,Not Holiday,False,1044894.790061,1448.0,3475131.0
2015-08-02,Not Holiday,Not Holiday,False,1043495.475018,2194.0,3205422.0
2015-08-03,Not Holiday,Not Holiday,False,811119.83411,1405.0,2958087.0
2015-08-04,Not Holiday,Not Holiday,False,726613.35811,3489.0,2825229.0
2015-08-05,Holiday,Local,False,724346.594,8919.0,2802096.0
2015-08-06,Not Holiday,Not Holiday,False,583375.211759,1529.0,2640264.0
2015-08-07,Not Holiday,Not Holiday,False,663326.5180703,6744.0,2820213.0
2015-08-08,Not Holiday,Not Holiday,False,784099.215997,1436.0,3070452.0
2015-08-09,Not Holiday,Not Holiday,False,679410.125135,2287.0,2614689.0
2015-08-10,Holiday,National,False,785477.934216,1389.0,2875191.0
2015-08-11,Not Holiday,Not Holiday,False,668280.357956,3358.0,2709894.0
2015-08-12,Not Holiday,Not Holiday,False,678064.7316857,7917.0,2713392.0
2015-08-13,Not Holiday,Not Holiday,False,557859.477954,1482.0,2551560.0
2015-08-14,Not Holiday,Not Holiday,False,734484.205049,6748.0,2807244.0
2015-08-15,Holiday,Local,False,936339.026059,1434.0,3339732.0
2015-08-16,Not Holiday,Not Holiday,False,913846.62503,2166.0,3029730.0
2015-08-17,Not Holiday,Not Holiday,False,694747.161863,1393.0,2788401.0
2015-08-18,Not Holiday,Not Holiday,False,629475.6430527,3316.0,2676993.0
2015-08-19,Not Holiday,Not Holiday,False,653733.3600063,7781.0,2683494.0
2015-08-20,Not Holiday,Not Holiday,False,569443.704073,1511.0,2597661.0
2015-08-21,Not Holiday,Not Holiday,False,653281.208151,7086.0,2813547.0
2015-08-22,Not Holiday,Not Holiday,False,803270.157597,1653.0,3127806.0
2015-08-23,Not Holiday,Not Holiday,False,865755.397429,2412.0,2958153.0
2015-08-24,Holiday,Local,False,681575.9899773,1491.0,2721246.0
2015-08-25,Not Holiday,Not Holiday,False,624698.33755,3525.0,2606472.0
2015-08-26,Not Holiday,Not Holiday,False,640075.9908365,8142.0,2594559.0
2015-08-27,Not Holiday,Not Holiday,False,548043.327354,1462.0,2505030.0
2015-08-28,Not Holiday,Not Holiday,False,635737.2322,6846.0,2695044.0
2015-08-29,Not Holiday,Not Holiday,False,876953.096934,1484.0,3169650.0
2015-08-30,Not Holiday,Not Holiday,False,975697.601858,2310.0,3052566.0
2015-08-31,Not Holiday,Not Holiday,False,776152.5521897,1257.0,2847933.0
2015-09-01,Not Holiday,Not Holiday,False,906549.992952,3595.0,2986005.0
2015-09-02,Not Holiday,Not Holiday,False,879033.0925,8161.0,2935449.0
2015-09-03,Not Holiday,Not Holiday,False,707093.042,2241.0,2745336.0
2015-09-04,Not Holiday,Not Holiday,False,736395.302632,7802.0,2786157.0
2015-09-05,Not Holiday,Not Holiday,False,1052868.394291,2570.0,3409164.0
2015-09-06,Not Holiday,Not Holiday,False,1147642.583011,3486.0,3315939.0
2015-09-07,Not Holiday,Not Holiday,False,767382.7769737,2391.0,2829024.0
2015-09-08,Not Holiday,Not Holiday,False,677312.236066,4385.0,2682570.0
2015-09-09,Not Holiday,Not Holiday,False,705633.4998935,8964.0,2675739.0
2015-09-10,Not Holiday,Not Holiday,False,577743.795026,2597.0,2520474.0
2015-09-11,Not Holiday,Not Holiday,False,651330.167952,7873.0,2663826.0
2015-09-12,Not Holiday,Not Holiday,False,921524.436013,2572.0,3191727.0
2015-09-13,Not Holiday,Not Holiday,False,1023345.318906,3511.0,3130776.0
2015-09-14,Not Holiday,Not Holiday,False,688405.190061,2433.0,2641914.0
2015-09-15,Not Holiday,Not Holiday,False,682134.3540295,4657.0,2652111.0
2015-09-16,Not Holiday,Not Holiday,False,742089.667998,9156.0,2702238.0
2015-09-17,Not Holiday,Not Holiday,False,593577.802125,2563.0,2490939.0
2015-09-18,Not Holiday,Not Holiday,False,653805.874946,7943.0,2660130.0
2015-09-19,Not Holiday,Not Holiday,False,935893.481059,2727.0,3217467.0
2015-09-20,Not Holiday,Not Holiday,False,1037532.860693,3551.0,3113385.0
2015-09-21,Not Holiday,Not Holiday,False,717725.376959,2517.0,2687157.0
2015-09-22,Not Holiday,Not Holiday,False,641914.7389995,4480.0,2561064.0
2015-09-23,Not Holiday,Not Holiday,False,690419.721922,9189.0,2599575.0
2015-09-24,Not Holiday,Not Holiday,False,557321.610921,2352.0,2426985.0
2015-09-25,Not Holiday,Not Holiday,False,646083.8750635,7739.0,2623731.0
2015-09-26,Not Holiday,Not Holiday,False,890486.060145,2486.0,3114804.0
2015-09-27,Not Holiday,Not Holiday,False,1018062.963565,3382.0,3066195.0
2015-09-28,Holiday,Local,False,671261.0640092,2245.0,2547006.0
2015-09-29,Not Holiday,Not Holiday,False,609130.6581453,4278.0,2447445.0
2015-09-30,Not Holiday,Not Holiday,False,711182.539054,9027.0,2568984.0
2015-10-01,Not Holiday,Not Holiday,False,796340.858947,2231.0,2765136.0
2015-10-02,Not Holiday,Not Holiday,False,830719.387744,7801.0,2885124.0
2015-10-03,Not Holiday,Not Holiday,False,1179376.177625,2220.0,3483876.0
2015-10-04,Not Holiday,Not Holiday,False,1234130.938595,3011.0,3321318.0
2015-10-05,Not Holiday,Not Holiday,False,809524.837996,1990.0,2845260.0
2015-10-06,Not Holiday,Not Holiday,False,696169.275967,3989.0,2650890.0
2015-10-07,Holiday,Local,False,720562.330573,8798.0,2675409.0
2015-10-08,Not Holiday,Not Holiday,False,603066.030064,2042.0,2579676.0
2015-10-09,Holiday,National,False,873934.7190479999,7815.0,2978250.0
2015-10-10,Not Holiday,Not Holiday,False,867556.973019,1969.0,3134703.0
2015-10-11,Not Holiday,Not Holiday,False,973329.203973,2852.0,2999073.0
2015-10-12,Not Holiday,Not Holiday,False,721634.5721813,1864.0,2640957.0
2015-10-13,Not Holiday,Not Holiday,False,585141.5538577,3899.0,2388375.0
2015-10-14,Not Holiday,Not Holiday,False,688198.106351,8778.0,2521035.0
2015-10-15,Not Holiday,Not Holiday,False,577952.197162,1289.0,2475330.0
2015-10-16,Not Holiday,Not Holiday,False,693829.351874,6959.0,2739957.0
2015-10-17,Not Holiday,Not Holiday,False,958052.958031,1355.0,3262743.0
2015-10-18,Not Holiday,Not Holiday,False,1071477.102879,2212.0,3175623.0
2015-10-19,Not Holiday,Not Holiday,False,699259.488037,1166.0,2632971.0
2015-10-20,Not Holiday,Not Holiday,False,660308.361186,3039.0,2583537.0
2015-10-21,Not Holiday,Not Holiday,False,672847.3460333,7950.0,2579709.0
2015-10-22,Not Holiday,Not Holiday,False,547020.0469813,1019.0,2412135.0
2015-10-23,Not Holiday,Not Holiday,False,639040.6062,6519.0,2574627.0
2015-10-24,Not Holiday,Not Holiday,False,859950.710621,915.0,3082794.0
2015-10-25,Not Holiday,Not Holiday,False,1018783.141953,1822.0,3095367.0
2015-10-26,Not Holiday,Not Holiday,False,649914.352338,842.0,2512026.0
2015-10-27,Not Holiday,Not Holiday,False,587066.101075,2944.0,2436753.0
2015-10-28,Not Holiday,Not Holiday,False,599388.1222552,7811.0,2450217.0
2015-10-29,Not Holiday,Not Holiday,False,511860.0689186,1392.0,2328876.0
2015-10-30,Not Holiday,Not Holiday,False,635875.8911987,7060.0,2678742.0
2015-10-31,Not Holiday,Not Holiday,False,915956.851878,1667.0,3255483.0
2015-11-01,Not Holiday,Not Holiday,False,819250.388037,2621.0,2766291.0
2015-11-02,Holiday,National,False,762549.794932,1715.0,2645346.0
2015-11-03,Holiday,National,False,1033439.132986,3898.0,3065568.0
2015-11-04,Not Holiday,Not Holiday,False,855494.43996,9041.0,2823876.0
2015-11-05,Not Holiday,Not Holiday,False,649662.670907,1872.0,2577399.0
2015-11-06,Holiday,Regional,False,671145.788057,7448.0,2639802.0
2015-11-07,Holiday,Regional,False,929723.344157,1881.0,3184434.0
2015-11-08,Not Holiday,Not Holiday,False,1077361.9559685,2868.0,3190836.0
2015-11-09,Not Holiday,Not Holiday,False,683644.901987,1707.0,2600433.0
2015-11-10,Holiday,Local,False,623529.1790699,3788.0,2557104.0
2015-11-11,Holiday,Local,False,689746.212316,8741.0,2555091.0
2015-11-12,Holiday,Local,False,506937.6640027,1777.0,2402004.0
2015-11-13,Not Holiday,Not Holiday,False,626674.025055,7175.0,2649636.0
2015-11-14,Not Holiday,Not Holiday,False,867597.332909,2300.0,3171927.0
2015-11-15,Not Holiday,Not Holiday,False,1056159.462651,3508.0,3194631.0
2015-11-16,Not Holiday,Not Holiday,False,716508.7092175,2524.0,2644488.0
2015-11-17,Not Holiday,Not Holiday,False,618919.988059,4525.0,2517570.0
2015-11-18,Not Holiday,Not Holiday,False,683954.18795,9935.0,2586177.0
2015-11-19,Not Holiday,Not Holiday,False,560452.567301,2888.0,2455530.0
2015-11-20,Not Holiday,Not Holiday,False,665619.668251,8109.0,2754048.0
2015-11-21,Not Holiday,Not Holiday,False,863726.8816559,2473.0,3123780.0
2015-11-22,Not Holiday,Not Holiday,False,1015844.2849005,3537.0,3092001.0
2015-11-23,Not Holiday,Not Holiday,False,696685.460932,2307.0,2593338.0
2015-11-24,Not Holiday,Not Holiday,False,612710.200935,4508.0,2538690.0
2015-11-25,Not Holiday,Not Holiday,False,658917.83013,9548.0,2617824.0
2015-11-26,Not Holiday,Not Holiday,False,530358.330027,2134.0,2461338.0
2015-11-27,Event,National,False,645087.0350447,7812.0,2768370.0
2015-11-28,Not Holiday,Not Holiday,False,850596.003884,2432.0,3155328.0
2015-11-29,Not Holiday,Not Holiday,False,1070619.802932,3235.0,3284061.0
2015-11-30,Event,National,False,762036.1239965,2190.0,2813448.0
2015-12-01,Not Holiday,Not Holiday,False,857620.9426407,5121.0,2903703.0
2015-12-02,Not Holiday,Not Holiday,False,867269.5758400001,10113.0,2920764.0
2015-12-03,Not Holiday,Not Holiday,False,676883.031992,2513.0,2789556.0
2015-12-04,Not Holiday,Not Holiday,False,749354.1319635,8073.0,2872089.0
2015-12-05,Additional,Local,False,966202.367876,2404.0,3321021.0
2015-12-06,Holiday,Local,False,1143119.31945,3188.0,3308514.0
2015-12-07,Not Holiday,Not Holiday,False,822334.708983,2031.0,2917992.0
2015-12-08,Holiday,Local,False,712569.16983,4241.0,2762298.0
2015-12-09,Not Holiday,Not Holiday,False,747893.782087,9603.0,2858295.0
2015-12-10,Not Holiday,Not Holiday,False,657427.1785246,2013.0,2768040.0
2015-12-11,Not Holiday,Not Holiday,False,708392.807819,7574.0,2948583.0
2015-12-12,Not Holiday,Not Holiday,False,915667.884291,2179.0,3412497.0
